Date,Open,High,Low,Close,Volume,Status
2020-03-23,46.9,50.13,44.74,48.71,3854238,ok
2020-03-24,50.7,58.33,50.7,57.86,4694227,ok
2020-03-25,59.0,68.5,58.5,65.6,6023960,ok
2020-03-26,65.52,73.25,61.98,63.58,4024382,ok
2020-03-27,60.39,64.35,60.16,62.48,1972682,ok
2020-03-30,62.23,67.7,62.23,66.67,2532033,ok
2020-03-31,65.7,68.79,65.7,66.04,2132924,ok
2020-04-01,64.13,64.97,60.42,61.61,2482358,ok
2020-04-02,60.75,64.15,60.17,62.19,1281788,ok
2020-04-03,62.53,64.76,62.21,63.7,1376589,ok
2020-04-06,66.98,68.93,64.33,68.41,2098574,ok
2020-04-07,70.65,71.96,67.77,70.18,3322044,ok
2020-04-08,71.06,72.585,68.91,69.21,2119658,ok
2020-04-09,70.31,71.0,66.66,68.11,2457871,ok
2020-04-13,67.25,69.37,65.99,68.48,1897159,ok
2020-04-14,69.58,74.13,69.58,73.26,2603784,ok
2020-04-15,72.08,76.13,69.86,74.49,2884735,ok
2020-04-16,75.7,80.405,75.09,78.87,3355646,ok
2020-04-17,80.0,81.32,78.81,80.0,3055492,ok
2020-04-20,79.23,83.59,78.95,80.03,2238871,ok
2020-04-21,79.33,80.17,75.78,76.9,1337725,ok
2020-04-22,78.12,80.81,77.51,80.03,1389616,ok
2020-04-23,80.31,82.355,79.04,80.38,1355825,ok
2020-04-24,80.99,81.82,79.67,81.23,1005279,ok
2020-04-27,82.2,82.81,77.97,78.38,1912400,ok
2020-04-28,79.31,79.79,75.15,75.24,1865225,ok
2020-04-29,76.61,80.61,76.25,79.59,1441230,ok
2020-04-30,78.0,79.99,76.63,76.96,1624488,ok
2020-05-01,75.62,77.05,74.39,74.64,1119154,ok
2020-05-04,74.52,77.36,74.0584,77.18,1880011,ok
2020-05-05,78.5,81.04,78.02,80.1,1838907,ok
2020-05-06,83.41,87.38,82.84,87.35,3125764,ok
2020-05-07,88.5,90.0,82.37,82.63,3697618,ok
2020-05-08,83.3,83.98,79.63,79.99,3119016,ok
2020-05-11,79.31,81.3,79.0368,79.94,3125647,ok
2020-05-12,80.36,81.0,77.3,77.82,2485898,ok
2020-05-13,77.71,78.45,72.28,74.75,2902971,ok
2020-05-14,73.2,77.6,73.085,77.37,1896680,ok
2020-05-15,76.98,78.56,76.5,78.17,1760451,ok
2020-05-18,80.0,84.18,79.27,83.6,2415460,ok
2020-05-19,83.72,87.885,83.07,85.72,1602995,ok
2020-05-20,86.31,87.49,83.44,84.64,1704910,ok
2020-05-21,84.86,85.61,82.48,84.0,860802,ok
2020-05-22,84.6,86.75,83.1,84.93,787392,ok
2020-05-26,86.5,86.74,84.32,85.49,759128,ok
2020-05-27,85.49,86.12,83.1,85.97,865248,ok
2020-05-28,84.72,91.7715,84.4918,88.93,3033581,ok
2020-05-29,89.88,90.25,87.72,89.04,1455869,ok
2020-06-01,89.12,92.68,89.11,91.73,2150005,ok
2020-06-02,93.78,94.57,90.76,94.36,2081781,ok
2020-06-03,94.38,95.5746,91.82,94.01,1956609,ok
2020-06-04,92.9,94.07,89.64,91.38,1865847,ok
2020-06-05,91.54,92.6,89.4198,90.09,1846079,ok
2020-06-08,90.47,92.85,89.34,89.51,1797148,ok
2020-06-09,90.35,90.49,87.51,89.69,2603357,ok
2020-06-10,90.13,90.68,87.65,88.45,1993856,ok
2020-06-11,84.97,86.7,82.57,85.68,2946401,ok
2020-06-12,88.15,88.34,84.37,87.25,2382148,ok
2020-06-15,86.0,88.57,85.49,88.34,2237911,ok
2020-06-16,89.99,93.16,89.69,92.22,3362189,ok
2020-06-17,92.93,94.8,91.621,94.47,2475640,ok
2020-06-18,94.65,98.965,94.06,98.2,3093863,ok
2020-06-19,99.18,99.43,95.21,95.73,3088330,ok
2020-06-22,96.39,96.56,93.58,95.21,2031911,ok
2020-06-23,96.07,99.72,94.65,98.61,2735454,ok
2020-06-24,98.51,99.82,95.2,98.02,2307711,ok
2020-06-25,97.62,100.25,97.33,98.95,1208499,ok
2020-06-26,99.62,101.97,97.85,101.18,2958033,ok
2020-06-29,101.0,106.44,100.66,106.0,4389545,ok
2020-06-30,106.18,107.95,105.01,107.05,3499893,ok
2020-07-01,106.0,107.43,94.01,105.67,12164767,ok
2020-07-02,105.1,108.45,96.12,98.92,7160833,ok
2020-07-06,100.0,100.53,93.24,94.78,13035116,ok
2020-07-07,93.34,94.7599,91.56,92.0,8123403,ok
2020-07-08,92.0,95.8718,91.51,94.2,4442302,ok
2020-07-09,95.0,97.9,94.5,96.32,4778062,ok
2020-07-10,96.87,102.15,96.4,100.39,4693986,ok
2020-07-13,100.72,101.47,96.24,96.92,4708356,ok
2020-07-14,95.38,99.175,94.4,97.93,6046795,ok
2020-07-15,98.35,99.0,95.75,96.43,2854044,ok
2020-07-16,95.54,95.81,93.5,94.46,2535619,ok
2020-07-17,95.1,95.87,90.95,91.75,4195243,ok
2020-07-20,91.71,98.98,91.46,97.17,6021921,ok
2020-07-21,98.41,98.41,92.62,93.93,3217818,ok
2020-07-22,94.0,96.02,92.92,93.37,2725528,ok
2020-07-23,93.01,94.44,90.59,91.15,1632949,ok
2020-07-24,89.99,91.8,87.56,90.36,2607364,ok
2020-07-27,91.69,93.78,91.0,91.77,4018057,ok
2020-07-28,91.51,101.9,91.51,98.44,7953501,ok
2020-07-29,100.0,103.5,99.0,102.79,4459406,ok
2020-07-30,101.99,104.33,100.58,102.35,3173454,ok
2020-07-31,103.63,103.97,101.5466,102.7,3006743,ok
2020-08-03,103.78,110.86,103.065,110.405,4925314,ok
2020-08-04,110.2,110.47,105.99,107.57,3174821,ok
2020-08-05,119.0,123.0,115.31,120.71,6658063,ok
2020-08-06,117.73,118.005,113.88,113.97,4489624,ok
2020-08-07,114.44,116.25,113.03,115.88,2267025,ok
2020-08-10,117.01,119.49,112.69,115.65,4572384,ok
2020-08-11,115.38,118.39,114.87,115.5,2575340,ok
2020-08-12,115.85,118.0,115.42,115.92,2197740,ok
2020-08-13,118.25,118.25,116.69,117.44,2065430,ok
2020-08-14,118.0,121.44,117.65,118.8,2220067,ok
2020-08-17,118.8,119.79,113.5602,114.105,4508357,ok
2020-08-18,114.54,116.4599,114.1,115.21,4318466,ok
2020-08-19,114.82,118.465,113.94,114.15,4237690,ok
2020-08-20,113.99,115.53,112.16,113.08,1695367,ok
2020-08-21,113.54,114.7,112.405,112.55,2096436,ok
2020-08-24,113.64,114.963,111.01,111.9,1650501,ok
2020-08-25,110.78,112.52,109.56,112.28,1808425,ok
2020-08-26,113.2,114.08,110.95,112.53,1651850,ok
2020-08-27,112.45,113.27,111.34,111.53,2006112,ok
2020-08-28,112.18,113.56,109.87,111.5,1343364,ok
2020-08-31,111.49,112.25,110.44,111.68,2619506,ok
2020-09-01,110.87,115.25,110.87,113.41,2799925,ok
2020-09-02,114.7,117.62,112.88,117.49,3026666,ok
2020-09-03,114.23,114.82,108.81,110.54,2414849,ok
2020-09-04,108.51,110.95,102.08,105.94,3004026,ok
2020-09-08,102.005,105.545,100.25,102.06,3918381,ok
2020-09-09,104.49,106.671,102.13,105.56,2711251,ok
2020-09-10,106.29,108.37,104.17,105.46,2005407,ok
2020-09-11,106.86,106.86,101.65,103.65,2302418,ok
2020-09-14,105.74,109.27,105.74,108.26,3473949,ok
2020-09-15,109.95,111.6595,108.71,110.98,2459953,ok
2020-09-16,110.75,111.395,107.79,108.3,4088574,ok
2020-09-17,107.95,108.4591,105.65,107.56,2669035,ok
2020-09-18,107.74,109.77,105.36,108.41,6138443,ok
2020-09-21,106.08,107.25,104.205,106.85,2832424,ok
2020-09-22,108.38,108.79,105.46,106.51,2665728,ok
2020-09-23,106.94,107.255,102.41,102.89,2350274,ok
2020-09-24,101.02,105.13,100.61,103.43,1661624,ok
2020-09-25,103.58,107.5224,102.77,105.75,1851662,ok
2020-09-28,107.15,109.84,106.775,108.59,2435313,ok
2020-09-29,108.22,109.38,106.63,109.12,3238950,ok
2020-09-30,108.43,111.79,108.43,110.65,2413730,ok
2020-10-01,112.23,116.58,111.13,116.21,2833784,ok
2020-10-02,113.13,115.9,111.63,111.94,1664029,ok
2020-10-05,112.99,115.15,111.68,114.05,1721634,ok
2020-10-06,113.94,115.82,112.79,114.21,1685859,ok
2020-10-07,114.59,115.49,112.125,114.5,2253922,ok
2020-10-08,115.95,117.49,113.1,113.45,2589839,ok
2020-10-09,113.64,114.4,111.66,112.38,1696690,ok
2020-10-12,112.5,113.9399,108.85,110.3,2160158,ok
2020-10-13,112.0,113.4,110.39,111.16,2181586,ok
2020-10-14,111.87,112.505,109.28,109.77,1439374,ok
2020-10-15,108.2,112.1041,107.05,111.17,1754474,ok
2020-10-16,112.56,113.07,110.42,112.21,1485666,ok
2020-10-19,112.29,115.605,111.59,113.0,1942026,ok
2020-10-20,113.67,116.565,113.22,114.86,1637368,ok
2020-10-21,116.25,119.3198,115.59,118.06,2156255,ok
2020-10-22,117.67,118.11,114.5134,116.72,1548281,ok
2020-10-23,118.07,120.38,116.53,120.3,1197839,ok
2020-10-26,118.69,122.0,117.6532,119.26,1945692,ok
2020-10-27,119.41,127.42,119.31,125.78,3451570,ok
2020-10-28,123.05,123.45,118.13,118.52,2030403,ok
2020-10-29,119.53,123.69,119.0,122.12,1622638,ok
2020-10-30,121.37,123.27,116.24,116.78,2146617,ok
2020-11-02,117.51,121.35,116.23,118.98,2766477,ok
2020-11-03,119.34,123.23,117.68,121.63,3386887,ok
2020-11-04,124.68,129.31,122.28,128.69,4101770,ok
2020-11-05,132.0,138.5,129.1401,134.97,5816733,ok
2020-11-06,134.59,136.21,130.2,132.56,2951560,ok
2020-11-09,136.6373,141.805,134.15,137.22,4233660,ok
2020-11-10,137.13,139.26,131.28,132.22,3009659,ok
2020-11-11,133.67,137.36,133.07,133.41,1377542,ok
2020-11-12,133.06,135.6,130.38,131.26,1472908,ok
2020-11-13,131.12,132.75,129.38,131.6,1281012,ok
2020-11-16,133.75,137.22,132.015,134.83,2093044,ok
2020-11-17,134.57,135.18,130.72,131.35,2164253,ok
2020-11-18,133.75,134.1,129.61,131.35,1040814,ok
2020-11-19,131.19,135.155,130.2,132.31,1168507,ok
2020-11-20,131.92,135.0,130.3303,130.57,1516024,ok
2020-11-23,131.07,139.07,131.07,138.23,2321718,ok
2020-11-24,137.65,138.94,135.08,138.67,2026180,ok
2020-11-25,139.34,141.63,136.87,139.01,1478539,ok
2020-11-27,139.16,143.09,137.88,139.63,931436,ok
2020-11-30,139.11,139.785,135.3028,139.21,2222406,ok
2020-12-01,141.21,143.82,140.82,143.31,2085740,ok
2020-12-02,142.1,142.1,137.3902,138.93,1582662,ok
2020-12-03,138.08,142.79,138.0,140.14,1651025,ok
2020-12-04,139.72,146.13,139.7,145.39,2359562,ok
2020-12-07,144.31,146.66,142.8,146.07,1350475,ok
2020-12-08,146.56,147.4,144.03,145.42,1226077,ok
2020-12-09,146.63,148.645,142.66,143.52,2018032,ok
2020-12-10,143.15,148.09,141.64,147.32,2535475,ok
2020-12-11,146.81,148.5,144.76,148.11,1933580,ok
2020-12-14,149.6,150.55,144.65,144.81,2519339,ok
2020-12-15,146.5,151.18,145.65,150.84,2478058,ok
2020-12-16,152.75,154.9,151.61,153.9,2388664,ok
2020-12-17,155.0,159.53,148.39,148.75,4123923,ok
2020-12-18,150.93,157.22,150.0,155.07,10984255,ok
2020-12-21,152.26,155.53,148.68,154.15,2188896,ok
2020-12-22,153.91,158.4,153.29,156.12,1754235,ok
2020-12-23,157.57,157.57,153.16,153.39,1090589,ok
2020-12-24,153.04,154.15,151.34,152.08,1111670,ok
2020-12-28,153.64,154.745,146.81,150.08,2549209,ok
2020-12-29,151.0,151.2,148.24,150.22,1425733,ok
2020-12-30,152.2,152.66,150.3,152.0,816610,ok
2020-12-31,152.25,152.69,149.205,151.19,1555286,ok
2021-01-04,153.31,153.99,147.31,149.92,1758979,ok
2021-01-05,148.54,151.84,148.43,150.29,860349,ok
2021-01-06,147.7,150.54,147.16,148.81,1807025,ok
2021-01-07,149.49,153.07,149.46,152.86,1785673,ok
2021-01-08,154.2,154.75,148.7537,151.79,1226825,ok
2021-01-11,151.62,153.59,148.27,151.9,1628219,ok
2021-01-12,152.0,154.17,150.73,153.57,1310619,ok
2021-01-13,154.0,159.85,153.58,155.02,2148939,ok
2021-01-14,156.79,158.22,148.03,149.05,1907125,ok
2021-01-15,149.07,152.16,145.09,150.85,2543929,ok
2021-01-19,151.5,152.15,144.01,146.14,3839453,ok
2021-01-20,147.26,148.6,146.19,147.63,2675803,ok
2021-01-21,148.59,149.5013,143.36,144.49,1965588,ok
2021-01-22,143.0,144.18,139.55,141.0,3146556,ok
2021-01-25,141.59,142.38,133.36,139.42,5523190,ok
2021-01-26,139.42,142.4,137.5521,138.42,2080788,ok
2021-01-27,135.74,137.66,130.0,131.55,3581506,ok
2021-01-28,132.39,146.7871,132.2,141.52,3649925,ok
2021-01-29,141.18,143.2,137.16,139.86,3206033,ok
2021-02-01,142.41,146.55,141.305,145.95,2040383,ok
2021-02-02,149.2,150.35,146.4,150.09,2767015,ok
2021-02-03,146.0,147.9199,137.58,138.12,8964218,ok
2021-02-04,141.77,150.86,141.2,150.63,4898077,ok
2021-02-05,151.46,159.99,149.7001,159.82,3532613,ok
2021-02-08,160.17,162.965,156.77,159.0,4194208,ok
2021-02-09,159.0,160.7701,154.03,158.87,4695124,ok
2021-02-10,165.6,173.54,162.525,171.07,4873609,ok
2021-02-11,171.02,174.68,167.2,172.13,4891971,ok
2021-02-12,172.16,172.345,166.85,169.53,2186524,ok
2021-02-16,170.65,171.1,164.46,164.86,1958296,ok
2021-02-17,162.15,163.89,159.54,160.8,2289816,ok
2021-02-18,159.04,163.4,156.28,162.24,2404702,ok
2021-02-19,164.022,164.022,160.0,160.95,2652437,ok
2021-02-22,159.83,160.48,155.88,156.71,3261461,ok
2021-02-23,155.43,161.9664,151.15,161.33,2675722,ok
2021-02-24,160.01,161.9,157.28,160.79,2360737,ok
2021-02-25,159.75,161.85,151.09,151.72,2819974,ok
2021-02-26,152.92,154.35,146.485,152.85,3297228,ok
2021-03-01,157.87,157.87,153.88,156.52,1867648,ok
2021-03-02,156.99,157.3625,152.13,152.51,1944318,ok
2021-03-03,151.48,152.72,146.1215,147.34,1838276,ok
2021-03-04,146.23,149.22,140.01,143.66,3265270,ok
2021-03-05,149.01,149.01,142.18,146.29,5159277,ok
2021-03-08,146.3,148.97,143.495,145.56,3837362,ok
2021-03-09,148.85,154.31,148.85,152.11,2276113,ok
2021-03-10,152.87,154.29,144.875,146.85,1954524,ok
2021-03-11,150.97,157.9,150.52,155.35,2235403,ok
2021-03-12,154.23,155.0,149.34,153.38,1643197,ok
2021-03-15,152.5,156.5499,151.81,153.93,1570798,ok
2021-03-16,155.72,157.46,152.14,154.19,1486261,ok
2021-03-17,151.43,156.51,150.25,154.41,1424814,ok
2021-03-18,151.41,152.3,146.33,147.14,2001010,ok
2021-03-19,147.88,153.84,146.36,152.7,3207506,ok
2021-03-22,153.37,156.06,151.84,154.89,1505434,ok
2021-03-23,154.54,156.29,145.855,145.89,2424255,ok
2021-03-24,146.79,147.05,139.21,139.8,2316077,ok
2021-03-25,138.14,139.08,133.27,134.6,3247062,ok
2021-03-26,134.51,138.36,132.32,138.27,2608632,ok
2021-03-29,137.6,138.7,131.8,133.15,2671265,ok
2021-03-30,132.44,132.58,129.68,131.48,2386498,ok
2021-03-31,133.32,139.75,133.32,137.38,2868268,ok
2021-04-01,139.54,144.8,139.5,142.66,2330251,ok
2021-04-05,142.23,144.76,140.63,144.15,1403922,ok
2021-04-06,144.39,144.97,141.9,143.14,1319537,ok
2021-04-07,142.89,142.9,140.07,141.86,1249689,ok
2021-04-08,143.95,145.66,141.07,145.55,2715170,ok
2021-04-09,144.33,144.7599,141.485,143.87,1425295,ok
2021-04-12,145.56,148.94,143.54,144.53,1448564,ok
2021-04-13,142.36,146.94,142.36,146.15,1371640,ok
2021-04-14,146.0,146.795,143.9,144.18,900899,ok
2021-04-15,146.645,147.71,145.82,146.47,1426838,ok
2021-04-16,145.92,146.54,144.16,145.3,1157548,ok
2021-04-19,145.29,146.75,143.07,146.0,964470,ok
2021-04-20,145.33,145.76,139.51,139.72,1493615,ok
2021-04-21,138.3,141.415,138.3,141.05,1768312,ok
2021-04-22,141.29,146.9396,140.51,143.48,1386334,ok
2021-04-23,142.81,149.37,142.81,149.01,1991138,ok
2021-04-26,150.885,152.55,148.965,152.5,1510376,ok
2021-04-27,153.47,158.52,153.25,157.8,3012121,ok
2021-04-28,155.44,159.8685,155.44,159.13,1743490,ok
2021-04-29,160.14,160.25,154.74,156.55,1933172,ok
2021-04-30,154.26,157.68,154.26,155.63,2126695,ok
2021-05-03,156.26,156.59,148.23,148.44,3298878,ok
2021-05-04,146.68,148.25,136.15,138.93,4812842,ok
2021-05-05,147.0,152.84,140.88,143.67,5260347,ok
2021-05-06,142.16,145.49,139.1001,139.96,2575559,ok
2021-05-07,142.74,148.55,142.17,146.19,1977954,ok
2021-05-10,144.15,145.045,140.99,141.81,1641606,ok
2021-05-11,137.5,147.09,137.0,146.4,2085927,ok
2021-05-12,142.88,144.0,140.25,141.62,1680221,ok
2021-05-13,142.945,144.25,135.51,138.4,2305645,ok
2021-05-14,140.13,142.84,139.01,142.19,1397124,ok
2021-05-17,140.35,141.15,138.28,139.99,1405004,ok
2021-05-18,141.7,142.77,136.5,136.86,2452408,ok
2021-05-19,132.69,139.12,132.33,138.84,2550334,ok
2021-05-20,137.24,143.23,137.02,142.78,1556167,ok
2021-05-21,144.08,145.49,142.75,143.32,1252505,ok
2021-05-24,144.18,148.43,143.33,147.3,1745748,ok
2021-05-25,148.49,149.38,142.85,144.26,2175929,ok
2021-05-26,144.98,146.4,143.17,144.64,1549186,ok
2021-05-27,143.87,145.495,142.42,143.01,2229338,ok
2021-05-28,142.6299,145.38,142.18,143.38,1624821,ok
2021-06-01,143.87,145.7,141.53,143.22,1883474,ok
2021-06-02,143.22,143.82,137.7975,139.43,3088884,ok
2021-06-03,137.83,140.61,136.03,136.81,2466514,ok
2021-06-04,136.595,138.73,136.595,137.93,2160271,ok
2021-06-07,138.02,143.99,137.93,143.48,2110869,ok
2021-06-08,144.1,145.1974,141.52,142.85,1935192,ok
2021-06-09,144.88,144.88,141.67,141.77,1140070,ok
2021-06-10,141.0,142.67,140.0016,141.88,1384345,ok
2021-06-11,141.69,141.9315,139.71,141.57,1473391,ok
2021-06-14,141.85,145.325,141.555,143.86,1473915,ok
2021-06-15,143.59,144.31,142.1,142.34,1102560,ok
2021-06-16,142.6,145.26,141.76,143.02,1715008,ok
2021-06-17,141.89,151.05,141.14,150.25,3008761,ok
2021-06-18,151.12,155.75,149.56,153.92,3776210,ok
2021-06-21,154.52,157.14,151.3,155.72,2235098,ok
2021-06-22,155.96,159.99,154.81,159.06,2443961,ok
2021-06-23,158.82,162.17,156.37,161.53,2034435,ok
2021-06-24,162.6,167.455,162.56,164.27,2195165,ok
2021-06-25,165.47,165.71,161.33,161.99,4200297,ok
2021-06-28,161.14,162.291,159.28,161.53,1922132,ok
2021-06-29,160.5,162.98,159.28,162.28,1285495,ok
2021-06-30,162.27,163.12,160.58,161.25,1532866,ok
2021-07-01,160.6,163.64,157.95,159.48,1881085,ok
2021-07-02,160.41,163.9022,159.665,161.4,1270284,ok
2021-07-06,161.35,163.21,160.25,161.24,1076898,ok
2021-07-07,162.49,162.49,156.725,157.69,1438199,ok
2021-07-08,155.81,158.9,154.31,158.25,1217292,ok
2021-07-09,159.76,162.78,158.14,162.63,1436175,ok
2021-07-12,163.21,164.3035,161.3,162.84,1385222,ok
2021-07-13,162.75,166.6799,162.19,164.61,1760949,ok
2021-07-14,165.25,166.79,160.26,161.53,1354163,ok
2021-07-15,162.1,164.55,158.16,162.83,2185175,ok
2021-07-16,163.17,163.32,158.98,161.17,1128362,ok
2021-07-19,159.4,160.0,152.48,153.33,3142392,ok
2021-07-20,153.51,155.59,153.075,153.77,4783575,ok
2021-07-21,154.3,160.86,154.17,159.7,1834768,ok
2021-07-22,159.29,160.69,157.6293,160.5,884264,ok
2021-07-23,161.18,168.205,161.18,165.86,2363343,ok
2021-07-26,165.18,165.54,162.11,164.23,1286345,ok
2021-07-27,164.57,165.39,159.07,162.18,1423989,ok
2021-07-28,162.91,167.005,162.15,163.62,1737416,ok
2021-07-29,163.7,165.215,162.203,163.4,911352,ok
2021-07-30,161.44,161.96,159.04,159.27,1359723,ok
2021-08-02,161.05,163.0,157.01,161.34,1592449,ok
2021-08-03,162.45,162.45,155.23,158.47,2354685,ok
2021-08-04,152.1,152.8,146.47,150.57,6548882,ok
2021-08-05,149.88,150.245,145.0,146.42,4417268,ok
2021-08-06,146.4,148.07,145.05,145.79,2641760,ok
2021-08-09,145.4,145.95,140.93,141.13,2998176,ok
2021-08-10,141.41,142.02,138.28,139.0,2819935,ok
2021-08-11,140.77,141.33,136.6,140.45,2587479,ok
2021-08-12,139.9,140.94,136.73,139.1,2408901,ok
2021-08-13,138.97,139.405,134.855,136.25,2740042,ok
2021-08-16,135.09,135.87,131.785,134.71,2748984,ok
2021-08-17,133.92,134.145,129.75,130.97,2837713,ok
2021-08-18,131.15,136.0829,131.09,133.73,2458075,ok
2021-08-19,131.455,134.53,130.82,133.55,2814736,ok
2021-08-20,133.4,133.5171,130.88,132.66,1708295,ok
2021-08-23,133.5,137.15,132.63,136.53,3114385,ok
2021-08-24,137.4,141.92,137.02,140.16,3617799,ok
2021-08-25,138.4,138.98,134.645,136.93,2570567,ok
2021-08-26,137.21,139.17,136.33,136.74,2182862,ok
2021-08-27,136.74,142.01,136.66,141.0,2557535,ok
2021-08-30,140.76,142.41,138.02,139.53,2103642,ok
2021-08-31,139.94,140.05,136.83,137.44,2273446,ok
2021-09-01,139.06,141.67,137.68,138.62,2606488,ok
2021-09-02,143.09,148.34,140.35,147.11,6495322,ok
2021-09-03,145.34,148.67,144.09,148.19,3108800,ok
2021-09-07,161.01,162.7,155.8182,159.36,18253988,ok
2021-09-08,158.73,162.0,157.22,158.29,5154175,ok
2021-09-09,157.13,160.1,156.68,157.71,3314148,ok
2021-09-10,158.54,171.52,153.4,164.38,11934969,ok
2021-09-13,165.16,166.0,158.735,162.01,4859871,ok
2021-09-14,161.72,162.4299,156.84,157.36,3572765,ok
2021-09-15,157.795,159.97,156.6,158.89,4088149,ok
2021-09-16,158.15,160.66,157.745,160.06,4811925,ok
2021-09-17,160.59,160.59,154.71,157.14,54374795,ok
2021-09-20,155.96,157.0,148.67,151.46,4257923,ok
2021-09-21,152.0,153.02,148.16,151.92,3241197,ok
2021-09-22,151.5,154.4,150.29,153.65,2675803,ok
2021-09-23,154.51,155.42,152.36,154.77,2514251,ok
2021-09-24,154.46,161.36,153.1179,160.91,4332313,ok
2021-09-27,159.55,165.61,158.9788,164.64,3830018,ok
2021-09-28,162.94,165.14,156.05,156.49,4371735,ok
2021-09-29,158.22,161.46,151.79,152.38,4269353,ok
2021-09-30,152.94,158.72,152.94,156.99,4377677,ok
2021-10-01,157.25,160.62,154.87,158.63,2606300,ok
2021-10-04,157.87,157.87,150.11,152.65,2997763,ok
2021-10-05,153.57,155.13,152.49,154.5,1892744,ok
2021-10-06,152.1,157.48,151.78,157.31,1856157,ok
2021-10-07,158.61,161.38,158.5,159.93,2661171,ok
2021-10-08,160.17,160.65,157.36,157.54,1759318,ok
2021-10-11,156.44,158.53,155.46,155.64,1179902,ok
2021-10-12,155.96,159.4,155.96,158.8,1214099,ok
2021-10-13,160.11,160.33,157.12,158.96,2311116,ok
2021-10-14,161.21,161.5805,156.7,157.01,3385425,ok
2021-10-15,157.99,160.08,156.155,160.02,1921459,ok
2021-10-18,159.02,159.425,155.77,158.23,2153554,ok
2021-10-19,159.0,162.72,158.1,160.69,1966134,ok
2021-10-20,161.52,161.59,158.36,159.16,1588037,ok
2021-10-21,158.97,182.0,158.11,175.53,8057617,ok
2021-10-22,172.43,174.5,168.49,169.32,3667771,ok
2021-10-25,168.045,169.76,166.54,167.65,2997217,ok
2021-10-26,167.9,168.16,162.55,163.2,2519312,ok
2021-10-27,162.86,164.035,158.34,158.46,2016867,ok
2021-10-28,159.125,159.72,154.96,156.06,2693528,ok
2021-10-29,155.86,155.91,149.55,150.78,3398410,ok
2021-11-01,150.8,154.21,150.8,154.09,2039259,ok
